ROW NUMBER=20000 (cgs units)
Nr=100
Nz=200
r[cm],z/r,z[cm],n_H[cm**-3],Tgas[K],tauv_star,tauv_zup,tauv_zdn,dtauv_z,Tdust[K]
 2.391E+15, 7.027E-01, 1.680E+15, 1.495E+04, 6.524E+01, 4.894E-04, 1.562E-05, 1.029E+00, 3.134E-06, 2.821E+01
 2.391E+15, 7.086E-01, 1.694E+15, 1.144E+04, 6.517E+01, 3.575E-04, 1.249E-05, 1.029E+00, 2.399E-06, 2.819E+01
 2.391E+15, 7.145E-01, 1.708E+15, 1.144E+04, 6.517E+01, 3.575E-04, 1.009E-05, 1.029E+00, 2.399E-06, 2.819E+01
 2.391E+15, 7.204E-01, 1.722E+15, 8.802E+03, 6.510E+01, 2.624E-04, 7.688E-06, 1.029E+00, 1.845E-06, 2.817E+01
 2.391E+15, 7.263E-01, 1.736E+15, 6.132E+03, 6.464E+01, 1.822E-04, 5.843E-06, 1.029E+00, 1.286E-06, 2.795E+01
 2.391E+15, 7.322E-01, 1.750E+15, 4.281E+03, 6.463E+01, 1.192E-04, 4.557E-06, 1.029E+00, 8.974E-07, 2.794E+01
 2.391E+15, 7.381E-01, 1.765E+15, 4.281E+03, 6.463E+01, 1.192E-04, 3.660E-06, 1.029E+00, 8.974E-07, 2.794E+01
 2.391E+15, 7.440E-01, 1.779E+15, 3.040E+03, 6.454E+01, 8.218E-05, 2.762E-06, 1.029E+00, 6.373E-07, 2.791E+01
 2.391E+15, 7.499E-01, 1.793E+15, 2.182E+03, 6.445E+01, 5.669E-05, 2.125E-06, 1.029E+00, 4.574E-07, 2.789E+01
 2.391E+15, 7.557E-01, 1.807E+15, 2.182E+03, 6.445E+01, 5.669E-05, 1.668E-06, 1.029E+00, 4.574E-07, 2.789E+01
 2.391E+15, 7.616E-01, 1.821E+15, 1.513E+03, 6.436E+01, 3.558E-05, 1.210E-06, 1.029E+00, 3.171E-07, 2.787E+01
 2.391E+15, 7.675E-01, 1.835E+15, 1.095E+03, 6.382E+01, 2.440E-05, 8.932E-07, 1.029E+00, 2.296E-07, 2.766E+01
 2.391E+15, 7.734E-01, 1.849E+15, 1.095E+03, 6.382E+01, 2.440E-05, 6.636E-07, 1.029E+00, 2.296E-07, 2.766E+01
 2.391E+15, 7.793E-01, 1.863E+15, 6.335E+02, 6.377E+01, 1.366E-05, 4.341E-07, 1.029E+00, 1.328E-07, 2.764E+01
 2.391E+15, 7.852E-01, 1.877E+15, 3.728E+02, 6.372E+01, 7.731E-06, 3.013E-07, 1.029E+00, 7.815E-08, 2.761E+01
 2.391E+15, 7.911E-01, 1.891E+15, 3.728E+02, 6.372E+01, 7.731E-06, 2.231E-07, 1.029E+00, 7.815E-08, 2.761E+01
 2.391E+15, 7.970E-01, 1.905E+15, 2.331E+02, 6.368E+01, 4.504E-06, 1.450E-07, 1.029E+00, 4.886E-08, 2.759E+01
 2.391E+15, 8.029E-01, 1.919E+15, 1.431E+02, 6.364E+01, 2.568E-06, 9.611E-08, 1.029E+00, 3.000E-08, 2.757E+01
 2.391E+15, 8.088E-01, 1.934E+15, 1.431E+02, 6.364E+01, 2.568E-06, 6.611E-08, 1.029E+00, 3.000E-08, 2.757E+01
 2.391E+15, 8.147E-01, 1.948E+15, 6.939E+01, 6.319E+01, 1.294E-06, 3.610E-08, 1.029E+00, 1.455E-08, 2.735E+01
 2.391E+15, 8.206E-01, 1.962E+15, 3.172E+01, 6.319E+01, 5.791E-07, 2.155E-08, 1.029E+00, 6.651E-09, 2.733E+01
 2.391E+15, 8.264E-01, 1.976E+15, 3.172E+01, 6.319E+01, 5.791E-07, 1.490E-08, 1.029E+00, 6.651E-09, 2.733E+01
 2.391E+15, 8.323E-01, 1.990E+15, 1.594E+01, 6.307E+01, 2.647E-07, 8.251E-09, 1.029E+00, 3.341E-09, 2.730E+01
 2.391E+15, 8.382E-01, 2.004E+15, 8.256E+00, 6.296E+01, 1.227E-07, 4.910E-09, 1.029E+00, 1.731E-09, 2.728E+01
 2.391E+15, 8.441E-01, 2.018E+15, 8.256E+00, 6.296E+01, 1.227E-07, 3.179E-09, 1.029E+00, 1.731E-09, 2.728E+01
 2.391E+15, 8.500E-01, 2.032E+15, 2.576E+00, 6.288E+01, 3.573E-08, 1.448E-09, 1.029E+00, 5.400E-10, 2.727E+01
 2.391E+15, 8.559E-01, 2.046E+15, 2.576E+00, 6.288E+01, 3.573E-08, 9.083E-10, 1.029E+00, 5.400E-10, 2.727E+01
 2.391E+15, 8.618E-01, 2.060E+15, 9.190E-01, 6.238E+01, 1.234E-08, 3.683E-10, 1.029E+00, 1.927E-10, 2.707E+01
 2.391E+15, 8.677E-01, 2.074E+15, 3.065E-01, 6.231E+01, 4.117E-09, 1.756E-10, 1.029E+00, 6.427E-11, 2.703E+01
 2.391E+15, 8.736E-01, 2.089E+15, 3.065E-01, 6.231E+01, 4.117E-09, 1.114E-10, 1.029E+00, 6.427E-11, 2.703E+01
 2.391E+15, 8.795E-01, 2.103E+15, 1.020E-01, 6.224E+01, 1.372E-09, 4.710E-11, 1.029E+00, 2.139E-11, 2.699E+01
 2.391E+15, 8.854E-01, 2.117E+15, 1.020E-01, 6.224E+01, 1.372E-09, 2.572E-11, 1.029E+00, 2.139E-11, 2.699E+01
 2.391E+15, 8.913E-01, 2.131E+15, 1.445E-02, 6.220E+01, 1.691E-10, 4.329E-12, 1.029E+00, 3.030E-12, 2.697E+01
 2.391E+15, 8.971E-01, 2.145E+15, 2.715E-03, 6.173E+01, 2.849E-11, 1.299E-12, 1.029E+00, 5.692E-13, 2.676E+01
 2.391E+15, 9.030E-01, 2.159E+15, 2.715E-03, 6.173E+01, 2.849E-11, 7.296E-13, 1.029E+00, 5.692E-13, 2.676E+01
 2.391E+15, 9.089E-01, 2.173E+15, 3.566E-04, 6.163E+01, 3.573E-12, 1.603E-13, 1.029E+00, 7.475E-14, 2.671E+01
 2.391E+15, 9.148E-01, 2.187E+15, 3.566E-04, 6.163E+01, 3.573E-12, 8.560E-14, 1.029E+00, 7.475E-14, 2.671E+01
 2.391E+15, 9.207E-01, 2.201E+15, 4.992E-05, 6.152E+01, 4.712E-13, 1.084E-14, 1.029E+00, 1.047E-14, 2.667E+01
 2.391E+15, 9.266E-01, 2.215E+15, 8.807E-07, 6.137E+01, 8.461E-15, 3.781E-16, 1.029E+00, 1.846E-16, 2.664E+01
 2.391E+15, 9.325E-01, 2.229E+15, 8.807E-07, 6.137E+01, 8.461E-15, 1.934E-16, 1.029E+00, 1.846E-16, 2.664E+01
 2.391E+15, 9.384E-01, 2.243E+15, 2.090E-08, 6.079E+01, 2.078E-16, 8.804E-18, 1.029E+00, 4.382E-18, 2.643E+01
 2.391E+15, 9.443E-01, 2.258E+15, 2.090E-08, 6.079E+01, 2.078E-16, 4.422E-18, 1.029E+00, 4.382E-18, 2.643E+01
 2.391E+15, 9.502E-01, 2.272E+15, 9.466E-11, 6.077E+01, 7.926E-19, 3.978E-20, 1.029E+00, 1.985E-20, 2.641E+01
 2.391E+15, 9.561E-01, 2.286E+15, 9.466E-11, 6.077E+01, 7.926E-19, 1.994E-20, 1.029E+00, 1.985E-20, 2.641E+01
 2.391E+15, 9.620E-01, 2.300E+15, 4.273E-13, 6.074E+01, 3.014E-21, 8.959E-23, 1.029E+00, 8.959E-23, 2.638E+01
 2.391E+15, 9.678E-01, 2.314E+15, 3.392E-21, 6.070E+01, 2.134E-29, 1.422E-30, 1.029E+00, 7.111E-31, 2.636E+01
 2.391E+15, 9.737E-01, 2.328E+15, 3.392E-21, 6.070E+01, 2.134E-29, 7.111E-31, 1.029E+00, 7.111E-31, 2.636E+01
 2.391E+15, 9.796E-01, 2.342E+15, 8.033E-29, 6.024E+01, 4.619E-37, 3.368E-38, 1.029E+00, 1.684E-38, 2.617E+01
 2.391E+15, 9.855E-01, 2.356E+15, 8.033E-29, 6.024E+01, 4.619E-37, 1.684E-38, 1.029E+00, 1.684E-38, 2.617E+01
 2.391E+15, 9.914E-01, 2.370E+15, 1.128E-152, 6.016E+01, 1.201E-168, 4.729E-162, 1.029E+00, 2.364E-162, 2.614E+01
 2.391E+15, 9.973E-01, 2.384E+15, 1.128E-152, 6.016E+01, 1.201E-168, 2.364E-162, 1.029E+00, 2.364E-162, 2.614E+01
 2.391E+15, 1.003E+00, 2.398E+15, 5.199E-277, 6.007E+01, 1.000E-300, 3.270E-285, 1.029E+00, 1.090E-286, 2.612E+01
 2.391E+15, 1.009E+00, 2.412E+15, 5.199E-277, 6.007E+01, 1.000E-300, 3.161E-285, 1.029E+00, 1.090E-286, 2.612E+01
 2.391E+15, 1.015E+00, 2.427E+15, 5.199E-277, 5.996E+01, 1.000E-300, 3.052E-285, 1.029E+00, 1.090E-286, 2.608E+01
 2.391E+15, 1.021E+00, 2.441E+15, 5.199E-277, 5.996E+01, 1.000E-300, 2.943E-285, 1.029E+00, 1.090E-286, 2.608E+01
 2.391E+15, 1.027E+00, 2.455E+15, 5.199E-277, 5.942E+01, 1.000E-300, 2.834E-285, 1.029E+00, 1.090E-286, 2.587E+01
 2.391E+15, 1.033E+00, 2.469E+15, 5.199E-277, 5.942E+01, 1.000E-300, 2.725E-285, 1.029E+00, 1.090E-286, 2.587E+01
 2.391E+15, 1.039E+00, 2.483E+15, 5.199E-277, 5.935E+01, 1.000E-300, 2.616E-285, 1.029E+00, 1.090E-286, 2.581E+01
 2.391E+15, 1.044E+00, 2.497E+15, 5.199E-277, 5.935E+01, 1.000E-300, 2.507E-285, 1.029E+00, 1.090E-286, 2.581E+01
 2.391E+15, 1.050E+00, 2.511E+15, 5.199E-277, 5.929E+01, 1.000E-300, 2.398E-285, 1.029E+00, 1.090E-286, 2.576E+01
 2.391E+15, 1.056E+00, 2.525E+15, 5.199E-277, 5.929E+01, 1.000E-300, 2.289E-285, 1.029E+00, 1.090E-286, 2.576E+01
 2.391E+15, 1.062E+00, 2.539E+15, 5.199E-277, 5.918E+01, 1.000E-300, 2.180E-285, 1.029E+00, 1.090E-286, 2.573E+01
 2.391E+15, 1.068E+00, 2.553E+15, 5.199E-277, 5.918E+01, 1.000E-300, 2.071E-285, 1.029E+00, 1.090E-286, 2.573E+01
 2.391E+15, 1.074E+00, 2.567E+15, 5.199E-277, 5.867E+01, 1.000E-300, 1.962E-285, 1.029E+00, 1.090E-286, 2.553E+01
 2.391E+15, 1.080E+00, 2.582E+15, 5.199E-277, 5.867E+01, 1.000E-300, 1.853E-285, 1.029E+00, 1.090E-286, 2.553E+01
 2.391E+15, 1.086E+00, 2.596E+15, 5.199E-277, 5.859E+01, 1.000E-300, 1.744E-285, 1.029E+00, 1.090E-286, 2.549E+01
 2.391E+15, 1.092E+00, 2.610E+15, 5.199E-277, 5.859E+01, 1.000E-300, 1.635E-285, 1.029E+00, 1.090E-286, 2.549E+01
 2.391E+15, 1.097E+00, 2.624E+15, 5.199E-277, 5.852E+01, 1.000E-300, 1.526E-285, 1.029E+00, 1.090E-286, 2.545E+01
 2.391E+15, 1.103E+00, 2.638E+15, 5.199E-277, 5.852E+01, 1.000E-300, 1.417E-285, 1.029E+00, 1.090E-286, 2.545E+01
 2.391E+15, 1.109E+00, 2.652E+15, 5.199E-277, 5.835E+01, 1.000E-300, 1.308E-285, 1.029E+00, 1.090E-286, 2.539E+01
 2.391E+15, 1.115E+00, 2.666E+15, 5.199E-277, 5.835E+01, 1.000E-300, 1.199E-285, 1.029E+00, 1.090E-286, 2.539E+01
 2.391E+15, 1.121E+00, 2.680E+15, 5.199E-277, 5.777E+01, 1.000E-300, 1.090E-285, 1.029E+00, 1.090E-286, 2.517E+01
 2.391E+15, 1.127E+00, 2.694E+15, 5.199E-277, 5.777E+01, 1.000E-300, 9.810E-286, 1.029E+00, 1.090E-286, 2.517E+01
 2.391E+15, 1.133E+00, 2.708E+15, 5.199E-277, 5.770E+01, 1.000E-300, 8.720E-286, 1.029E+00, 1.090E-286, 2.513E+01
 2.391E+15, 1.139E+00, 2.722E+15, 5.199E-277, 5.770E+01, 1.000E-300, 7.630E-286, 1.029E+00, 1.090E-286, 2.513E+01
 2.391E+15, 1.145E+00, 2.736E+15, 5.199E-277, 5.762E+01, 1.000E-300, 6.540E-286, 1.029E+00, 1.090E-286, 2.509E+01
 2.391E+15, 1.150E+00, 2.751E+15, 5.199E-277, 5.762E+01, 1.000E-300, 5.450E-286, 1.029E+00, 1.090E-286, 2.509E+01
 2.391E+15, 1.156E+00, 2.765E+15, 5.199E-277, 5.708E+01, 1.000E-300, 4.360E-286, 1.029E+00, 1.090E-286, 2.485E+01
 2.391E+15, 1.162E+00, 2.779E+15, 5.199E-277, 5.708E+01, 1.000E-300, 3.270E-286, 1.029E+00, 1.090E-286, 2.485E+01
 2.391E+15, 1.168E+00, 2.793E+15, 5.199E-277, 5.694E+01, 1.000E-300, 2.180E-286, 1.029E+00, 1.090E-286, 2.477E+01
 2.391E+15, 1.174E+00, 2.807E+15, 5.199E-277, 5.694E+01, 1.000E-300, 1.090E-286, 1.029E+00, 1.090E-286, 2.477E+01
 2.634E+15, 1.600E-03, 4.214E+12, 5.535E+07, 2.111E+01, 2.251E+06, 3.682E-01, 3.810E-01, 1.278E-02, 1.813E+01
 2.634E+15, 7.492E-03, 1.973E+13, 5.524E+07, 2.097E+01, 2.111E+06, 3.554E-01, 3.937E-01, 1.276E-02, 1.809E+01
 2.634E+15, 1.338E-02, 3.525E+13, 5.494E+07, 2.092E+01, 1.814E+06, 3.427E-01, 4.064E-01, 1.269E-02, 1.811E+01
 2.634E+15, 1.928E-02, 5.076E+13, 5.460E+07, 2.091E+01, 1.447E+06, 3.300E-01, 4.190E-01, 1.261E-02, 1.806E+01
 2.634E+15, 2.517E-02, 6.628E+13, 5.431E+07, 2.102E+01, 1.063E+06, 3.174E-01, 4.316E-01, 1.254E-02, 1.816E+01
 2.634E+15, 3.106E-02, 8.180E+13, 5.390E+07, 2.104E+01, 7.304E+05, 3.048E-01, 4.440E-01, 1.245E-02, 1.815E+01
 2.634E+15, 3.695E-02, 9.732E+13, 5.321E+07, 2.105E+01, 4.627E+05, 2.924E-01, 4.563E-01, 1.229E-02, 1.816E+01
 2.634E+15, 4.284E-02, 1.128E+14, 5.253E+07, 2.107E+01, 2.757E+05, 2.801E-01, 4.685E-01, 1.213E-02, 1.820E+01
 2.634E+15, 4.873E-02, 1.284E+14, 5.178E+07, 2.112E+01, 1.550E+05, 2.679E-01, 4.804E-01, 1.196E-02, 1.817E+01
 2.634E+15, 5.463E-02, 1.439E+14, 5.091E+07, 2.119E+01, 8.395E+04, 2.560E-01, 4.922E-01, 1.176E-02, 1.821E+01
 2.634E+15, 6.052E-02, 1.594E+14, 5.012E+07, 2.132E+01, 4.873E+04, 2.442E-01, 5.037E-01, 1.158E-02, 1.827E+01
 2.634E+15, 6.641E-02, 1.749E+14, 4.891E+07, 2.140E+01, 2.382E+04, 2.327E-01, 5.150E-01, 1.130E-02, 1.830E+01
 2.634E+15, 7.230E-02, 1.904E+14, 4.780E+07, 2.143E+01, 1.298E+04, 2.214E-01, 5.261E-01, 1.104E-02, 1.832E+01
 2.634E+15, 7.819E-02, 2.059E+14, 4.666E+07, 2.152E+01, 7.340E+03, 2.103E-01, 5.369E-01, 1.078E-02, 1.841E+01
 2.634E+15, 8.408E-02, 2.215E+14, 4.538E+07, 2.163E+01, 4.347E+03, 1.995E-01, 5.473E-01, 1.048E-02, 1.841E+01
 2.634E+15, 8.998E-02, 2.370E+14, 4.433E+07, 2.163E+01, 2.715E+03, 1.891E-01, 5.576E-01, 1.024E-02, 1.840E+01
 2.634E+15, 9.587E-02, 2.525E+14, 3.876E+07, 2.159E+01, 1.722E+03, 1.788E-01, 5.665E-01, 8.953E-03, 1.840E+01
 2.634E+15, 1.018E-01, 2.680E+14, 3.734E+07, 2.168E+01, 1.151E+03, 1.699E-01, 5.752E-01, 8.624E-03, 1.841E+01
 2.634E+15, 1.077E-01, 2.835E+14, 3.631E+07, 2.187E+01, 8.713E+02, 1.612E-01, 5.835E-01, 8.385E-03, 1.854E+01
 2.634E+15, 1.135E-01, 2.990E+14, 3.500E+07, 2.200E+01, 6.267E+02, 1.529E-01, 5.916E-01, 8.083E-03, 1.860E+01
 2.634E+15, 1.194E-01, 3.146E+14, 3.355E+07, 2.206E+01, 4.621E+02, 1.448E-01, 5.994E-01, 7.748E-03, 1.869E+01
 2.634E+15, 1.253E-01, 3.301E+14, 3.519E+07, 2.228E+01, 3.732E+02, 1.370E-01, 6.075E-01, 8.127E-03, 1.873E+01
 2.634E+15, 1.312E-01, 3.456E+14, 3.414E+07, 2.242E+01, 2.874E+02, 1.289E-01, 6.154E-01, 7.885E-03, 1.878E+01
 2.634E+15, 1.371E-01, 3.611E+14, 3.263E+07, 2.244E+01, 2.250E+02, 1.210E-01, 6.229E-01, 7.537E-03, 1.882E+01
 2.634E+15, 1.430E-01, 3.766E+14, 3.150E+07, 2.267E+01, 1.879E+02, 1.135E-01, 6.302E-01, 7.276E-03, 1.891E+01
 2.634E+15, 1.489E-01, 3.921E+14, 2.986E+07, 2.285E+01, 1.492E+02, 1.062E-01, 6.371E-01, 6.896E-03, 1.900E+01
 2.634E+15, 1.548E-01, 4.077E+14, 2.862E+07, 2.316E+01, 1.249E+02, 9.930E-02, 6.437E-01, 6.611E-03, 1.914E+01
 2.634E+15, 1.607E-01, 4.232E+14, 2.727E+07, 2.343E+01, 1.016E+02, 9.269E-02, 6.500E-01, 6.297E-03, 1.923E+01
 2.634E+15, 1.666E-01, 4.387E+14, 2.593E+07, 2.351E+01, 8.242E+01, 8.640E-02, 6.560E-01, 5.989E-03, 1.934E+01
 2.634E+15, 1.725E-01, 4.542E+14, 2.470E+07, 2.374E+01, 7.064E+01, 8.041E-02, 6.617E-01, 5.705E-03, 1.943E+01
 2.634E+15, 1.784E-01, 4.697E+14, 2.335E+07, 2.374E+01, 5.778E+01, 7.470E-02, 6.671E-01, 5.392E-03, 1.948E+01
 2.634E+15, 1.842E-01, 4.852E+14, 2.218E+07, 2.415E+01, 4.919E+01, 6.931E-02, 6.722E-01, 5.124E-03, 1.960E+01
 2.634E+15, 1.901E-01, 5.008E+14, 2.096E+07, 2.458E+01, 4.078E+01, 6.419E-02, 6.771E-01, 4.840E-03, 1.977E+01
 2.634E+15, 1.960E-01, 5.163E+14, 1.946E+07, 2.502E+01, 3.362E+01, 5.935E-02, 6.815E-01, 4.494E-03, 1.988E+01
 2.634E+15, 2.019E-01, 5.318E+14, 1.838E+07, 2.529E+01, 2.882E+01, 5.485E-02, 6.858E-01, 4.244E-03, 1.996E+01
 2.634E+15, 2.078E-01, 5.473E+14, 1.686E+07, 2.620E+01, 2.383E+01, 5.061E-02, 6.897E-01, 3.894E-03, 2.025E+01
 2.634E+15, 2.137E-01, 5.628E+14, 1.565E+07, 2.696E+01, 2.059E+01, 4.671E-02, 6.933E-01, 3.614E-03, 2.037E+01
 2.634E+15, 2.196E-01, 5.783E+14, 1.393E+07, 2.848E+01, 1.711E+01, 4.310E-02, 6.965E-01, 3.216E-03, 2.060E+01
 2.634E+15, 2.255E-01, 5.939E+14, 1.274E+07, 3.136E+01, 1.450E+01, 3.988E-02, 6.995E-01, 2.943E-03, 2.088E+01
 2.634E+15, 2.314E-01, 6.094E+14, 1.014E+07, 3.257E+01, 1.237E+01, 3.694E-02, 7.018E-01, 2.343E-03, 2.099E+01
 2.634E+15, 2.373E-01, 6.249E+14, 9.638E+06, 3.421E+01, 1.108E+01, 3.460E-02, 7.040E-01, 2.226E-03, 2.124E+01
 2.634E+15, 2.432E-01, 6.404E+14, 9.052E+06, 3.644E+01, 9.608E+00, 3.237E-02, 7.061E-01, 2.091E-03, 2.155E+01
 2.634E+15, 2.491E-01, 6.559E+14, 8.259E+06, 3.833E+01, 8.432E+00, 3.028E-02, 7.080E-01, 1.907E-03, 2.191E+01
 2.634E+15, 2.549E-01, 6.714E+14, 7.542E+06, 4.032E+01, 7.401E+00, 2.837E-02, 7.098E-01, 1.742E-03, 2.227E+01
 2.634E+15, 2.608E-01, 6.870E+14, 6.931E+06, 4.223E+01, 6.543E+00, 2.663E-02, 7.114E-01, 1.601E-03, 2.266E+01
 2.634E+15, 2.667E-01, 7.025E+14, 6.379E+06, 4.423E+01, 5.784E+00, 2.503E-02, 7.128E-01, 1.473E-03, 2.305E+01
 2.634E+15, 2.726E-01, 7.180E+14, 5.927E+06, 4.578E+01, 5.156E+00, 2.356E-02, 7.142E-01, 1.369E-03, 2.341E+01
 2.634E+15, 2.785E-01, 7.335E+14, 5.514E+06, 4.740E+01, 4.597E+00, 2.219E-02, 7.155E-01, 1.274E-03, 2.378E+01
 2.634E+15, 2.844E-01, 7.490E+14, 5.186E+06, 4.876E+01, 4.121E+00, 2.091E-02, 7.167E-01, 1.198E-03, 2.410E+01
 2.634E+15, 2.903E-01, 7.646E+14, 4.854E+06, 5.015E+01, 3.694E+00, 1.972E-02, 7.178E-01, 1.121E-03, 2.442E+01
 2.634E+15, 2.962E-01, 7.801E+14, 4.562E+06, 5.135E+01, 3.324E+00, 1.860E-02, 7.189E-01, 1.054E-03, 2.474E+01
 2.634E+15, 3.021E-01, 7.956E+14, 4.292E+06, 5.259E+01, 2.992E+00, 1.754E-02, 7.198E-01, 9.912E-04, 2.507E+01
 2.634E+15, 3.080E-01, 8.111E+14, 4.218E+06, 5.362E+01, 2.700E+00, 1.655E-02, 7.208E-01, 9.742E-04, 2.534E+01
 2.634E+15, 3.139E-01, 8.266E+14, 4.126E+06, 5.467E+01, 2.436E+00, 1.558E-02, 7.218E-01, 9.529E-04, 2.562E+01
 2.634E+15, 3.198E-01, 8.421E+14, 3.568E+06, 5.520E+01, 2.197E+00, 1.462E-02, 7.226E-01, 8.240E-04, 2.569E+01
 2.634E+15, 3.256E-01, 8.577E+14, 3.352E+06, 5.616E+01, 1.977E+00, 1.380E-02, 7.234E-01, 7.742E-04, 2.594E+01
 2.634E+15, 3.315E-01, 8.732E+14, 3.172E+06, 5.703E+01, 1.777E+00, 1.303E-02, 7.241E-01, 7.325E-04, 2.618E+01
 2.634E+15, 3.374E-01, 8.887E+14, 3.003E+06, 5.791E+01, 1.598E+00, 1.229E-02, 7.248E-01, 6.935E-04, 2.643E+01
 2.634E+15, 3.433E-01, 9.042E+14, 2.853E+06, 5.859E+01, 1.443E+00, 1.160E-02, 7.255E-01, 6.588E-04, 2.662E+01
 2.634E+15, 3.492E-01, 9.197E+14, 2.709E+06, 5.927E+01, 1.303E+00, 1.094E-02, 7.261E-01, 6.257E-04, 2.682E+01
 2.634E+15, 3.551E-01, 9.352E+14, 2.578E+06, 5.989E+01, 1.183E+00, 1.032E-02, 7.267E-01, 5.955E-04, 2.699E+01
 2.634E+15, 3.610E-01, 9.508E+14, 2.455E+06, 6.052E+01, 1.073E+00, 9.720E-03, 7.272E-01, 5.671E-04, 2.717E+01
 2.634E+15, 3.669E-01, 9.663E+14, 2.398E+06, 6.104E+01, 9.669E-01, 9.153E-03, 7.278E-01, 5.539E-04, 2.733E+01
 2.634E+15, 3.728E-01, 9.818E+14, 2.341E+06, 6.158E+01, 8.711E-01, 8.599E-03, 7.283E-01, 5.406E-04, 2.748E+01
 2.634E+15, 3.787E-01, 9.973E+14, 2.219E+06, 6.209E+01, 7.840E-01, 8.058E-03, 7.288E-01, 5.126E-04, 2.763E+01
 2.634E+15, 3.846E-01, 1.013E+15, 1.940E+06, 6.215E+01, 7.088E-01, 7.546E-03, 7.293E-01, 4.481E-04, 2.758E+01
 2.634E+15, 3.905E-01, 1.028E+15, 1.826E+06, 6.259E+01, 6.370E-01, 7.098E-03, 7.297E-01, 4.218E-04, 2.770E+01
 2.634E+15, 3.963E-01, 1.044E+15, 1.826E+06, 6.259E+01, 6.370E-01, 6.676E-03, 7.301E-01, 4.218E-04, 2.770E+01
 2.634E+15, 4.022E-01, 1.059E+15, 1.717E+06, 6.303E+01, 5.722E-01, 6.254E-03, 7.305E-01, 3.966E-04, 2.782E+01
 2.634E+15, 4.081E-01, 1.075E+15, 1.633E+06, 6.337E+01, 5.159E-01, 5.857E-03, 7.309E-01, 3.773E-04, 2.792E+01
 2.634E+15, 4.140E-01, 1.090E+15, 1.551E+06, 6.372E+01, 4.652E-01, 5.480E-03, 7.313E-01, 3.583E-04, 2.804E+01
 2.634E+15, 4.199E-01, 1.106E+15, 1.466E+06, 6.411E+01, 4.170E-01, 5.122E-03, 7.316E-01, 3.385E-04, 2.814E+01
 2.634E+15, 4.258E-01, 1.121E+15, 1.388E+06, 6.450E+01, 3.740E-01, 4.783E-03, 7.319E-01, 3.205E-04, 2.825E+01
 2.634E+15, 4.317E-01, 1.137E+15, 1.328E+06, 6.475E+01, 3.355E-01, 4.463E-03, 7.322E-01, 3.067E-04, 2.833E+01
 2.634E+15, 4.376E-01, 1.152E+15, 1.279E+06, 6.500E+01, 3.013E-01, 4.156E-03, 7.325E-01, 2.953E-04, 2.841E+01
 2.634E+15, 4.435E-01, 1.168E+15, 1.207E+06, 6.517E+01, 2.680E-01, 3.861E-03, 7.328E-01, 2.788E-04, 2.844E+01
 2.634E+15, 4.494E-01, 1.184E+15, 1.059E+06, 6.486E+01, 2.400E-01, 3.582E-03, 7.331E-01, 2.447E-04, 2.827E+01
 2.634E+15, 4.553E-01, 1.199E+15, 9.906E+05, 6.498E+01, 2.140E-01, 3.337E-03, 7.333E-01, 2.288E-04, 2.830E+01
 2.634E+15, 4.612E-01, 1.215E+15, 9.836E+05, 6.499E+01, 2.115E-01, 3.108E-03, 7.335E-01, 2.272E-04, 2.831E+01
 2.634E+15, 4.670E-01, 1.230E+15, 9.254E+05, 6.509E+01, 1.909E-01, 2.881E-03, 7.337E-01, 2.137E-04, 2.833E+01
 2.634E+15, 4.729E-01, 1.246E+15, 8.866E+05, 6.522E+01, 1.698E-01, 2.667E-03, 7.339E-01, 2.048E-04, 2.836E+01
 2.634E+15, 4.788E-01, 1.261E+15, 8.555E+05, 6.534E+01, 1.512E-01, 2.463E-03, 7.341E-01, 1.976E-04, 2.839E+01
 2.634E+15, 4.847E-01, 1.277E+15, 7.919E+05, 6.541E+01, 1.335E-01, 2.265E-03, 7.343E-01, 1.829E-04, 2.839E+01
 2.634E+15, 4.906E-01, 1.292E+15, 7.340E+05, 6.548E+01, 1.180E-01, 2.082E-03, 7.345E-01, 1.695E-04, 2.840E+01
 2.634E+15, 4.965E-01, 1.308E+15, 7.340E+05, 6.548E+01, 1.180E-01, 1.913E-03, 7.347E-01, 1.695E-04, 2.840E+01
 2.634E+15, 5.024E-01, 1.323E+15, 6.781E+05, 6.551E+01, 1.036E-01, 1.743E-03, 7.348E-01, 1.566E-04, 2.840E+01
 2.634E+15, 5.083E-01, 1.339E+15, 5.883E+05, 6.507E+01, 9.199E-02, 1.586E-03, 7.349E-01, 1.359E-04, 2.821E+01
 2.634E+15, 5.142E-01, 1.354E+15, 5.414E+05, 6.509E+01, 8.050E-02, 1.451E-03, 7.351E-01, 1.250E-04, 2.821E+01
 2.634E+15, 5.201E-01, 1.370E+15, 4.980E+05, 6.512E+01, 7.044E-02, 1.326E-03, 7.352E-01, 1.150E-04, 2.822E+01
 2.634E+15, 5.260E-01, 1.385E+15, 4.648E+05, 6.515E+01, 6.142E-02, 1.211E-03, 7.353E-01, 1.074E-04, 2.821E+01
 2.634E+15, 5.319E-01, 1.401E+15, 4.334E+05, 6.519E+01, 5.358E-02, 1.103E-03, 7.354E-01, 1.001E-04, 2.821E+01
 2.634E+15, 5.377E-01, 1.416E+15, 4.334E+05, 6.519E+01, 5.358E-02, 1.003E-03, 7.355E-01, 1.001E-04, 2.821E+01
